POLQAScoreDL,AggActiveEcIo,AggActiveRSCP,ActiveSetMemberCount,AggActiveoverAggNonActive,BestActiveoverBestNonActive,DetectedSetCount,MonitoredSetCount,PathlossTop1,ULintfTop1,RACHLastTXpower,EcIoA1,EcIoA2,RSCPA1,RSCPA2,Speed,ASU_to_ASUC_ms,E1A_to_ASU_Delay_ms,E1A_to_ASUC_Delay_ms,E1B_to_ASU_Delay_ms,E1B_to_ASUC_Delay_ms,Interval_ASU_ASU_seconds,CompositeBLER%,NumofErrorBlocks,ReceivedGoodBlocks-Sum
3.869999886,-6.300000191,-70.90000153,3,-2.900000095,-1.600000024,3,3,118.3000031,-105,-40,-8.399999619,-12.80000019,-72.80000305,-77.80000305,25.79999924,2,337,339,1457,1459,4.760000229,12.80000019,52,412
4.070000172,-9.5,-73.09999847,2,7.099999905,7.699999809,1,1,82.19999695,-105,-40,-10.60000038,-16.10000038,-73.90000153,-80.5,24.5,103,199,403,214,216,1.019999981,11.60000038,14,107
3.480000019,-3.400000095,-63.5,2,-7.5,-4.400000095,3,2,82.19999695,-105,-40,-4.400000095,-10.80000019,-63.79999924,-75.59999847,28.39999962,0,3762,3762,947,947,3.24000001,6.800000191,18,310
3.109999895,-8.300000191,-73,3,5.699999809,8.600000381,0,4,82.19999695,-105,-40,-9.199999809,-18.5,-73.80000305,-83.40000153,33.79999924,0,361,361,181,181,2.549999952,13.60000038,29,185
4.320000172,-6,-50.79999924,1,12.5,12.5,0,1,82.19999695,-105,-40,-6,-20.79999924,-50.79999924,-88.30000305,35.59999847,1,308,309,448,464,1.450000048,43.09999847,88,116
4.130000114,-6.900000095,-72.90000153,1,-16.10000038,-6.900000095,9,10,117.5,-105,-40,-6.900000095,-20.79999924,-72.90000153,-88.30000305,28.60000038,1,308,309,448,464,1.450000048,15.89999962,20,106
4.349999905,-12.10000038,-80.30000305,2,-15.30000019,-11.10000038,8,6,117.5,-105,-40,-13.30000019,-20.79999924,-81.59999847,-88.30000305,28.5,50,540,606,448,464,2.410000086,8.199999809,65,638
3.930000067,-5.400000095,-71.59999847,1,-13.19999981,-5.699999809,6,7,117.5,-105,-40,-5.699999809,-14.19999981,-71.80000305,-81.90000153,34,0,5908,5908,176,183,6.320000172,12.60000038,30,239
4.21999979,-3.200000048,-80.59999847,2,-8.100000381,-6,3,1,117.5,-105,-40,-6,-6.5,-83.40000153,-83.80000305,31.60000038,4,218,218,176,183,3.720000029,16,19,100
3.680000067,-10.69999981,-81,1,-0.300000012,2.200000048,0,5,117.5,-105,-40,-11.30000019,-15.69999981,-81.59999847,-87.69999695,25.10000038,1,288,288,337,340,1.75,16.70000076,62,319
3.690000057,-6.5,-78.59999847,3,3.799999952,5.599999905,0,6,117.5,-105,-40,-7.900000095,-13.39999962,-80,-85.40000153,29.20000076,1,264,264,378,378,10.35999966,1.399999976,2,146
3.650000095,-6.800000191,-71.5,2,6.199999809,8.5,1,4,117.5,-105,-40,-8.300000191,-12.80000019,-72.90000153,-77.59999847,19.79999924,17,1468,1470,525,556,1.230000019,7.699999809,21,254
4.25,-10.19999981,-68.59999847,1,-14.69999981,-10.19999981,3,1,117.5,-105,-40,-10.19999981,-11.10000038,-68.59999847,-80.40000153,26.60000038,2,3609,3610,517,520,2.099999905,13.39999962,35,227
4.210000038,-8.5,-58.79999924,1,-9.5,-7.699999809,2,1,117.5,-105,-40,-8.5,-11.10000038,-58.79999924,-80.40000153,22.5,2,3609,3610,517,520,2.099999905,12.69999981,99,850
3.519999981,-7.800000191,-76.90000153,2,0.600000024,2,3,4,117.5,-105,-40,-10.80000019,-11.10000038,-79.5,-80.40000153,24,2,3609,3610,517,520,2.099999905,9.5,42,359
4.03000021,-10.30000019,-80.19999695,3,-19.29999924,-12.60000038,10,8,124.0999985,-105,-40,-12.60000038,-16.10000038,-82.59999847,-85.90000153,19.89999962,72,1237,1238,1363,1435,1.50999999,7.599999905,31,380
3.430000067,-10,-75.69999695,1,13.69999981,13.69999981,0,1,124.0999985,-105,-40,-10,-11.60000038,-75.69999695,-76.40000153,28.70000076,2,361,363,385,385,5.46999979,11.39999962,27,241
4.159999847,-10.39999962,-75.80000305,1,-17.5,-10.39999962,6,6,124.0999985,-105,-40,-10.39999962,-11.60000038,-75.80000305,-76.40000153,31.39999962,2,361,363,385,385,5.46999979,8.5,12,129
4.25,-7.400000095,-71,2,-4.800000191,-4.300000191,3,3,124.0999985,-105,-40,-9.800000191,-11.60000038,-72.80000305,-76.40000153,28.29999924,0,552,552,385,385,1.24000001,0.899999976,4,481
4.46999979,-3.799999952,-71.30000305,2,10.60000038,10.10000038,0,2,124.0999985,-105,-40,-4.900000095,-10.30000019,-72.09999847,-79.09999847,29.5,0,203,203,417,417,1.059999943,20.5,25,97
4.230000019,-2.400000095,-72.19999695,2,-3.900000095,-4.800000191,2,1,124.0999985,-105,-40,-4.800000191,-6.199999809,-74.59999847,-76.09999847,25.29999924,0,203,203,417,417,1.059999943,11.19999981,25,236
4.28000021,-3.599999905,-57.29999924,1,-2.900000095,-0.300000012,3,3,124.0999985,-105,-40,-3.599999905,-18.60000038,-57.29999924,-72.90000153,29.39999962,0,203,203,417,417,1.059999943,25.89999962,90,261
2.670000076,-13.10000038,-86.5,1,-8.800000191,-3.400000095,5,15,124.0999985,-105,-40,-13.10000038,-6.199999809,-86.5,-81.40000153,23.79999924,185,5696,5881,170,313,4.079999924,4,11,263
4.360000134,-4.699999809,-58.79999924,1,-0.600000024,1.399999976,3,1,115.3000031,-105,-40,-5,-6.199999809,-58.79999924,-81.40000153,24.10000038,143,435,435,170,313,5.010000229,19,122,648
3.700000048,-5.900000095,-54.90000153,1,3.400000095,3.400000095,2,1,115.3000031,-105,-40,-5.900000095,-9.800000191,-54.90000153,-61.40000153,28.20000076,0,435,435,291,291,1.25999999,12.69999981,66,466
4.199999809,-6.300000191,-62.5,1,-11.5,-6.300000191,4,3,115.3000031,-105,-40,-6.300000191,-9.800000191,-62.5,-61.40000153,31.10000038,0,435,435,291,291,1.25999999,13.10000038,34,226
4.5,-6.900000095,-61.40000153,1,-10.80000019,-6.900000095,3,2,85.80000305,-105,-40,-6.900000095,-9.800000191,-61.40000153,-61.40000153,35.09999847,0,435,435,291,291,1.25999999,15.69999981,21,113
4.320000172,-5.400000095,-53.40000153,1,12.19999981,14.30000019,0,2,85.80000305,-105,-40,-5.400000095,-9.800000191,-53.40000153,-61.40000153,32.59999847,28,200,257,291,291,1.120000005,9.199999809,36,234
3.779999971,-5.300000191,-60.20000076,1,1.799999952,1.700000048,1,2,124,-104.9000015,-7,-6.099999905,-9.800000191,-64.19999695,-61.40000153,22.79999924,28,200,257,291,291,1.120000005,24.70000076,132,467
4.110000134,-10.19999981,-53.29999924,1,1.799999952,3.599999905,0,2,124,-104.9000015,-7,-10.19999981,-10.69999981,-53.29999924,-81.40000153,33,28,785,814,785,814,1.230000019,26.89999962,62,169
3.960000038,-5.699999809,-76.5,3,-1.299999952,0.699999988,6,6,124,-104.9000015,-7,-7.800000191,-10.69999981,-78.5,-81.40000153,24.60000038,28,785,814,785,814,1.230000019,2.799999952,8,165
3.569999933,-8.800000191,-80.59999847,1,-13.39999962,-6.400000095,10,8,124,-104.9000015,-7,-9.600000381,-11.39999962,-81.30000305,-82.19999695,32.90000153,1,969,969,446,448,0.829999983,6.599999905,27,387
4.25,-7.199999809,-76.80000305,3,-8.800000191,-4.800000191,6,8,120.3000031,-104.9000015,-7,-9.5,-12.80000019,-79.09999847,-82.69999695,24.60000038,28,499,525,533,540,0.899999976,4,22,516
3.380000114,-6.900000095,-73.40000153,2,-15.19999981,-8.800000191,7,10,101.1999969,-104.9000015,-7,-8.800000191,-13.39999962,-75.19999695,-80.30000305,14.10000038,12,703,686,363,373,0.769999981,3.5,20,565
4.340000153,-3.299999952,-73.69999695,1,11,13.19999981,0,3,101.1999969,-104.9000015,-7,-3.700000048,-11.5,-74.09999847,-80.80000305,21,1,473,473,412,413,5.130000114,9.899999619,37,364
4.110000134,-9.5,-54.90000153,1,-13.30000019,-9.5,2,1,101.1999969,-104.9000015,-7,-9.5,-20.39999962,-54.90000153,-79.5,19.10000038,70,473,473,232,302,1.75999999,33.59999847,104,205
4.150000095,-6.699999809,-58.20000076,1,10.60000038,12.80000019,0,2,96,-104.9000015,-7,-6.699999809,-20.39999962,-58.20000076,-79.5,26,70,473,473,232,302,1.75999999,9.300000191,35,409
4.230000019,-6.699999809,-67.5,1,6.699999809,8.800000191,1,2,96,-104.9000015,-7,-6.900000095,-20.39999962,-67.69999695,-79.5,36.40000153,70,473,473,232,302,1.75999999,10,25,248
4.159999847,-6.5,-62.59999847,1,6.699999809,8.399999619,0,2,96,-104.9000015,-7,-6.5,-14.69999981,-62.59999847,-63.40000153,30.29999924,0,473,473,370,370,3.920000076,16.79999924,76,434
4.239999771,-7.699999809,-56.40000153,2,9,7.599999905,0,1,96,-104.9000015,-7,-9.100000381,-14.69999981,-58,-63.40000153,34.09999847,12,1296,1312,370,370,1.100000024,12.80000019,67,460
4.25,-9.100000381,-62.09999847,2,5.199999809,5.099999905,1,1,124.8000031,-104.5,-7,-10.5,-15,-63.20000076,-68.90000153,18.79999924,12,1296,1312,370,370,1.100000024,8.899999619,35,375
4.179999828,-6.900000095,-60.70000076,3,11.80000019,10.80000019,1,1,124.8000031,-104.5,-7,-9.199999809,-11.69999981,-63,-65.40000153,41.5,0,350,350,349,349,6.519999981,28,30,77
4.179999828,-5.699999809,-72.30000305,1,-13.30000019,-3.700000048,9,6,124.8000031,-104.5,-7,-5.699999809,-19.29999924,-72.30000305,-84.19999695,22.70000076,0,350,350,391,407,3.019999981,14.19999981,48,332
4.28000021,-11.5,-69.80000305,1,-6.099999905,-5.800000191,0,2,113.0999985,-104.5,-7,-11.5,-19.29999924,-69.80000305,-84.19999695,37.70000076,0,350,350,391,407,3.019999981,21.5,26,95
4.329999924,-7.099999905,-73.19999695,1,0.899999976,4,1,3,113.0999985,-104.5,-7,-7.5,-19.29999924,-73.5,-84.19999695,29.70000076,10,436,437,391,407,2.049999952,2.599999905,12,553
3.539999962,-7.099999905,-70.80000305,3,0.600000024,1.899999976,3,7,113.0999985,-104.5,-7,-10.30000019,-11.60000038,-73.80000305,-75.5,37.70000076,4,500,502,491,496,1.200000048,6.900000095,26,345
4.320000172,-6.400000095,-70.09999847,2,-0.400000006,2.099999905,1,8,113.0999985,-104.5,-7,-8.800000191,-11.69999981,-72.40000153,-75.69999695,10.69999981,34,661,684,653,682,1.299999952,9.300000191,109,1131
4.349999905,-6.400000095,-66.09999847,1,-10,-7.300000191,2,1,104.0999985,-104.5,-7,-7.400000095,-8.5,-67.09999847,-69.59999847,18.60000038,0,314,314,321,321,3.690000057,6.699999809,25,397
3.400000095,-7.900000095,-71.90000153,1,0.699999988,2.799999952,1,3,123,-104.5,-7,-9.100000381,-8.100000381,-72.90000153,-78.59999847,27.29999924,0,314,314,348,348,2.630000114,14.80000019,52,341
4.050000191,-8.199999809,-70.69999695,1,-3.200000048,-3,1,1,123,-104.5,-7,-8.199999809,-9.199999809,-70.69999695,-85.19999695,20.79999924,0,80,160,282,282,3.690000057,0,0,157
3.549999952,-9.5,-68.09999847,1,6,10.39999962,0,4,123,-104.5,-5,-9.5,-9.199999809,-68.09999847,-85.19999695,29.20000076,0,294,294,222,223,13.35000038,16,74,423
4.389999866,-8.800000191,-58.70000076,1,-5.400000095,-5.400000095,1,0,123,-104.5,-5,-8.800000191,-9.199999809,-58.70000076,-85.19999695,31.5,0,294,294,222,223,13.35000038,2.799999952,4,138
3.309999943,-8.800000191,-57.90000153,1,3.099999905,4.300000191,0,2,123,-104.5,-5,-8.800000191,-9.199999809,-57.90000153,-85.19999695,20.39999962,0,294,294,222,223,13.35000038,8.600000381,22,256
4.21999979,-4.300000191,-80,2,6.699999809,5.800000191,0,3,123,-104.5,-5,-6.400000095,-9.199999809,-81.90000153,-85.19999695,31.20000076,0,200,200,346,417,2.039999962,5.800000191,15,266
3.289999962,-4.400000095,-78.19999695,2,-15.19999981,-5.599999905,12,7,123,-104.5,-5,-5.599999905,-10.69999981,-79.30000305,-84.80000305,24.5,18,377,378,346,417,0.959999979,13,31,208
3.329999924,-4.900000095,-67.69999695,1,-12,-6.400000095,6,3,123,-104.5,-5,-6.400000095,-9.800000191,-69.19999695,-71.59999847,25.10000038,149,261,379,200,412,2.029999971,15.30000019,94,540
4.360000134,-9.199999809,-61.79999924,2,10.39999962,10,0,1,120.1999969,-104.5,-5,-9.699999809,-19,-62.09999847,-73,33.90000153,0,1111,1140,280,280,4.659999847,20,11,44
3.660000086,-11.30000019,-79.59999847,1,-19.29999924,-11.30000019,6,8,120.1999969,-104.5,-5,-11.30000019,-13.5,-79.59999847,-66.59999847,30.89999962,22,1111,1140,293,380,0.819999993,13.30000019,32,204
4.440000057,-10,-49.59999847,1,-5.699999809,-0.200000003,0,0,125.6999969,-104.5,-5,-10,-13.5,-49.59999847,-66.59999847,40,1,235,236,166,279,1.639999986,29.79999924,34,80
4.210000038,-4.800000191,-75.5,1,-5.699999809,-0.200000003,1,8,125.6999969,-104.5,-5,-4.800000191,-13.5,-75.5,-66.59999847,46.79999924,1,235,236,166,279,1.639999986,5.199999809,7,127
4.360000134,-10.10000038,-82,1,-10.19999981,-6.5,1,2,115.1999969,-104.5,-5,-10.10000038,-13.5,-82,-66.59999847,31.39999962,1,346,347,166,279,23.70999908,13.5,17,109
3.319999933,-9.699999809,-61.5,1,-8.5,-7.699999809,1,1,115.1999969,-104.5,-5,-9.699999809,-13.5,-61.5,-66.59999847,26.10000038,57,8382,8382,166,279,6.010000229,31.10000038,66,146
4.329999924,-8.600000381,-55.59999847,1,-4.199999809,-3.099999905,0,0,115.1999969,-104.5,-5,-8.600000381,-13.5,-55.59999847,-66.59999847,26.29999924,57,8382,8382,166,279,6.010000229,21.89999962,96,396
3.599999905,-8.100000381,-59.79999924,1,-4.199999809,-3.099999905,1,1,115.1999969,-104.5,-5,-8.899999619,-13.5,-60.29999924,-66.59999847,21.60000038,57,8382,8382,166,279,6.010000229,13.10000038,80,575
4.360000134,-9.800000191,-66.30000305,1,-0.5,1.399999976,2,2,115.1999969,-104.5,-5,-9.800000191,-12.10000038,-66.30000305,-77.19999695,26.29999924,117,264,458,241,307,0.99000001,10.80000019,54,480
3.819999933,-5.599999905,-71,2,-11.10000038,-7.300000191,3,3,114.5999985,-104.5,-5,-7.300000191,-12.10000038,-72.90000153,-77.19999695,21.20000076,117,264,458,241,307,0.99000001,7.5,27,334
4.289999962,-5.199999809,-68.5,2,9,11.89999962,0,5,123.6999969,-104.5,-5,-6.599999905,-12.80000019,-69.69999695,-77.19999695,35.40000153,0,999,999,354,354,1.049999952,6.400000095,17,265
3.869999886,-9.600000381,-60,1,11.60000038,11.60000038,0,1,123.6999969,-104.5,-5,-9.600000381,-12,-60,-84.5,36,43,328,330,362,447,2,3.400000095,5,141
4.28000021,-9.600000381,-69.09999847,1,6.400000095,9.800000191,0,3,123.6999969,-104.5,-5,-9.600000381,-12,-69.09999847,-84.5,28.29999924,43,328,330,362,447,2,8.300000191,41,508
4.170000076,-5.300000191,-71.80000305,1,5.800000191,10.10000038,0,7,123.6999969,-104.5,-5,-5.300000191,-12,-71.80000305,-84.5,27.39999962,43,328,330,362,447,2,40.79999924,42,61
4.420000076,-6.099999905,-78.19999695,1,-8.5,-3.400000095,1,7,123.6999969,-104.5,-5,-7.199999809,-12,-79.30000305,-84.5,39.70000076,43,328,330,362,447,2,13.5,48,343
3.25,-6.800000191,-82.69999695,2,-10.60000038,-6.300000191,1,6,123.6999969,-104.5,-5,-8.699999809,-9.300000191,-84.30000305,-86,19.10000038,80,1425,1459,615,814,1.190000057,4.400000095,18,407
4.260000229,-6.400000095,-66.80000305,2,-3.799999952,-5.900000095,1,0,123.6999969,-104.5,-5,-9.199999809,-9.800000191,-69.5,-70.40000153,25.39999962,1,307,308,349,350,6.230000019,3,19,705
4.260000229,-6.900000095,-63.5,1,-1.899999976,-1.100000024,1,1,121,-104.5,-5,-7.800000191,-13.80000019,-64.19999695,-69.90000153,31.39999962,1,350,350,431,431,2.75,12,49,432
4.150000095,-9.5,-70.40000153,1,7,10.19999981,0,3,121,-104.5,-5,-9.5,-10.39999962,-70.40000153,-76.59999847,26.89999962,1,445,447,435,435,2.049999952,14,33,234
4.269999981,-7.800000191,-75.40000153,1,-8.199999809,-5.099999905,1,3,121,-104.5,-5,-8.800000191,-10.39999962,-78.5,-76.59999847,18.89999962,1,445,447,435,435,2.049999952,9.600000381,26,247
4.28000021,-10,-84.59999847,1,-9.899999619,-6.5,1,4,121,-104.5,-5,-10,-9.800000191,-84.59999847,-79.80000305,23.20000076,0,1021,1021,246,324,0.899999976,1,3,146
4.150000095,-6.900000095,-69,1,-5.300000191,-4,1,3,121,-104.5,-36,-7.699999809,-9.800000191,-69.30000305,-79.80000305,33.40000153,52,234,234,246,324,9.710000038,7,25,393
4.239999771,-9.199999809,-65,1,-5.800000191,-5.800000191,1,2,121,-104.5,-36,-9.199999809,-14,-65,-78.19999695,30.20000076,0,330,339,478,478,4.349999905,10.5,35,366
4.119999886,-9.600000381,-68.90000153,1,-7.900000095,-6.900000095,1,1,121,-104.5,-36,-9.600000381,-14,-68.90000153,-78.19999695,18.20000076,0,330,339,478,478,4.349999905,6.900000095,46,661
2.190000057,-8.600000381,-72.90000153,3,15.19999981,12.60000038,0,1,121,-104.5,-36,-11.19999981,-14,-75.80000305,-78.19999695,33.70000076,0,330,339,478,478,4.349999905,5.599999905,13,236
4.380000114,-5.199999809,-78.09999847,2,-2,0.200000003,1,7,121,-104.5,-36,-7.300000191,-10.19999981,-80.09999847,-83.5,37.09999847,1,330,339,332,359,1.059999943,11.80000019,61,469
3.859999895,-5.5,-82.59999847,2,-3.099999905,-2.900000095,1,2,121,-104.5,-36,-8,-10.30000019,-89,-85.69999695,26.10000038,1,420,421,206,206,0.779999971,8.699999809,20,180
3.50999999,-9.800000191,-71.90000153,1,11.60000038,11.60000038,1,0,113,-104.5,-36,-9.800000191,-10,-71.90000153,-63.20000076,31.29999924,25,197,197,237,324,1.070000052,20.10000038,48,190
3.720000029,-3.799999952,-55.5,2,0.200000003,-1,1,1,113,-104.5,-36,-5.5,-10,-56.70000076,-63.20000076,36.20000076,25,197,197,237,324,1.070000052,9.300000191,34,371
3.279999971,-3.799999952,-74.90000153,2,-2.799999952,-0.200000003,1,5,113,-104.5,-36,-4.699999809,-10.69999981,-75.30000305,-84.90000153,39.29999924,60,213,278,418,420,3.50999999,18.10000038,105,530
3.680000067,-4.400000095,-84,2,-6.5,-3.799999952,1,3,118,-104.5,-36,-6,-7.900000095,-90.30000305,-85.80000305,32.09999847,37,356,356,201,311,12.26000023,15.5,39,216
3.690000057,-4.699999809,-80.69999695,2,-9.5,-7.199999809,3,3,118,-104.5,-36,-7.199999809,-9.300000191,-82.90000153,-85,26.10000038,17,269,270,250,283,3.059999943,13.80000019,64,436
4.21999979,-9.899999619,-66.5,1,4.800000191,4.800000191,0,1,118,-104.5,-36,-11.39999962,-12,-67.90000153,-67.90000153,32.09999847,0,204,204,214,501,5.769999981,18.10000038,47,213
4.199999809,-5.400000095,-62.5,2,1.600000024,3.5,0,3,118,-104.5,-36,-6,-14.60000038,-63.20000076,-70.69999695,40.90000153,287,270,330,214,501,2.950000048,0.699999988,1,147
4.320000172,-6.5,-72.80000305,3,2.599999905,1.399999976,0,4,118,-104.5,-36,-9.899999619,-11.19999981,-76.5,-77.5,35.5,60,270,330,270,330,2.230000019,8.600000381,23,247
3.769999981,-4.699999809,-72.59999847,1,0.100000001,2.400000095,1,4,118,-104.5,-36,-4.699999809,-23.39999962,-72.59999847,-95.69999695,39.90000153,20,366,372,153,187,0.819999993,18.79999924,88,416
4.400000095,-9.5,-75,1,-6,-6,1,0,133.6999969,-104.5,-36,-9.5,-14.89999962,-75,-86.5,29.89999962,1,286,287,201,202,4.96999979,21.70000076,50,191
3.700000048,-2.799999952,-71.90000153,1,-7.400000095,-2.799999952,3,1,133.6999969,-104.5,-36,-2.799999952,-14.89999962,-71.90000153,-86.5,31.89999962,1,286,287,201,202,4.96999979,19,24,102
4.260000229,-10.19999981,-81.09999847,2,7.099999905,8,0,2,133.6999969,-104.5,-36,-11.89999962,-14.89999962,-82.5,-86.5,26.39999962,1,286,287,201,202,4.96999979,7.900000095,21,259
3.299999952,-7.400000095,-58.70000076,1,-2.200000048,-2.099999905,1,1,133.6999969,-104.5,-36,-7.400000095,-19.79999924,-58.70000076,-88.09999847,33.20000076,1,286,287,201,202,4.96999979,18.39999962,65,313
4.21999979,-6.800000191,-73.69999695,1,3.799999952,5.300000191,0,3,133.6999969,-104.5,-36,-6.800000191,-19.79999924,-73.69999695,-88.09999847,19.20000076,1,286,287,201,202,4.96999979,15.19999981,57,322
3.789999962,-3.099999905,-69.19999695,1,11.69999981,15.10000038,0,3,133.6999969,-104.5,-36,-3.200000048,-19.79999924,-69.19999695,-88.09999847,25.79999924,1,208,208,214,215,1.100000024,15.10000038,103,643
4.329999924,-6.099999905,-59.5,1,13.60000038,16.60000038,0,2,133.6999969,-104.5,-36,-6.099999905,-11.60000038,-59.5,-88.40000153,24.20000076,0,208,208,334,452,1.649999976,18.39999962,86,427
3.230000019,-9.199999809,-85.5,1,-7.699999809,-6.300000191,1,3,133.6999969,-104.5,-36,-10.60000038,-11.60000038,-86.69999695,-88.40000153,31.10000038,0,208,208,334,452,1.649999976,14.19999981,37,225
4.300000191,-6.099999905,-85.69999695,2,-12.80000019,-7.900000095,5,3,111.9000015,-104.5,-36,-7.900000095,-10.60000038,-86.90000153,-92.40000153,35.29999924,60,1847,1848,334,452,1.690000057,8.899999619,35,368
3.799999952,-10.10000038,-75.80000305,1,5.099999905,9.399999619,0,4,111.9000015,-104.5,-36,-10.10000038,-8,-75.80000305,-72.69999695,33.29999924,6,273,279,270,303,3.349999905,0,0,499
4.380000114,-7.400000095,-52.5,1,-2.5,-2.400000095,1,1,111.9000015,-104.5,-36,-7.400000095,-8,-52.5,-72.69999695,28.5,6,273,279,270,303,3.349999905,23.20000076,83,277
4.190000057,-2.900000095,-64.90000153,1,10.39999962,10.80000019,0,2,111.9000015,-104.5,-36,-3.700000048,-8,-65.40000153,-72.69999695,25.39999962,6,273,279,270,303,3.349999905,32.5,70,145
4.269999981,-8.100000381,-65.30000305,1,9.399999619,9.699999809,0,2,111.9000015,-104.5,-36,-9.5,-11.10000038,-66.69999695,-70,29.60000038,2,387,389,270,303,9.220000267,20.29999924,114,469
3.930000067,-3.299999952,-67.5,1,-4.099999905,-4.099999905,0,0,103.0999985,-104.5,-36,-3.299999952,-13.30000019,-67.5,-90.80000305,21.70000076,57,292,368,270,303,2.130000114,20.29999924,71,301
3.519999981,-6.699999809,-76.59999847,1,-4.099999905,-4.099999905,1,0,103.0999985,-104.5,-36,-6.699999809,-13.30000019,-76.59999847,-90.80000305,26.39999962,57,292,368,270,303,2.130000114,11.30000019,51,495
3.839999914,-6.699999809,-78.80000305,1,-6.300000191,-4.5,1,2,103.0999985,-104.5,-36,-6.699999809,-13.30000019,-78.80000305,-90.80000305,24.89999962,57,292,368,270,303,2.130000114,16.5,77,418
4.110000134,-7.5,-78.09999847,1,-7.199999809,-3.900000095,1,3,103.0999985,-104.5,-36,-7.5,-13.30000019,-78.09999847,-90.80000305,24.79999924,57,292,368,270,303,2.130000114,19.70000076,49,200
3.890000105,-8.5,-84.19999695,2,-13.10000038,-9.800000191,3,2,103.0999985,-104.5,-36,-9.800000191,-13.30000019,-85.19999695,-90.80000305,31.29999924,57,292,368,270,303,2.130000114,6.199999809,17,325
3.210000038,-9.300000191,-60.29999924,1,-8.699999809,-7.599999905,1,1,103.0999985,-104.5,-36,-10.10000038,-11.30000019,-61,-71.5,18.5,65,226,290,350,376,13.43999958,10.39999962,90,868
3.519999981,-7.900000095,-72.5,1,-4.400000095,-4.400000095,0,1,103.0999985,-104.5,-36,-8.699999809,-11,-73.30000305,-75.69999695,19.20000076,16,510,511,350,376,0.99000001,10.89999962,26,95
4.090000153,-4.300000191,-84.90000153,2,-12.19999981,-6.099999905,6,3,102.9000015,-104.1999969,-36,-6.099999905,-10,-91.30000305,-90.5,21.20000076,16,510,511,350,376,0.99000001,4.5,19,363
3.920000076,-9.800000191,-85.80000305,2,2.900000095,5.900000095,2,4,102.9000015,-104.1999969,-36,-11.19999981,-15.60000038,-87.09999847,-92.19999695,19.89999962,66,246,312,286,343,5.860000134,9.100000381,36,376
3.829999924,-9.300000191,-64.19999695,1,13,13,0,1,102.9000015,-104.1999969,-36,-9.300000191,-10.89999962,-64.19999695,-73.40000153,33,5,354,354,286,343,2.880000114,28.20000076,33,84
4.389999866,-5.699999809,-68.19999695,1,4.300000191,5,0,4,102.9000015,-104.1999969,-36,-6.900000095,-10.89999962,-69.30000305,-73.40000153,26.79999924,5,354,354,286,343,2.880000114,5.800000191,37,635
3.329999924,-5.800000191,-66.59999847,1,10.60000038,12.10000038,0,0,102.9000015,-104.1999969,-36,-7.099999905,-11,-67.40000153,-69.40000153,28.79999924,68,246,246,372,374,0.819999993,19.79999924,49,198
4.21999979,-5.099999905,-55.70000076,1,10.60000038,12.10000038,0,0,90.80000305,-103.3000031,-36,-5.099999905,-21.70000076,-55.70000076,-92,24.29999924,68,246,246,372,374,0.819999993,15.19999981,66,343
4.21999979,-4.5,-75.5,2,10.60000038,12.10000038,0,2,116.3000031,-104,0,-4.5,-21.70000076,-75.5,-92,19.79999924,68,246,246,372,374,0.819999993,26.20000076,60,172
4.329999924,-3.599999905,-75.19999695,1,10.30000019,15.10000038,1,5,116.3000031,-104,0,-3.599999905,-10.39999962,-75.19999695,-88.30000305,28.79999924,0,246,246,208,209,5.789999962,8.199999809,21,257
4.309999943,-4.599999905,-82.09999847,1,2,4.199999809,1,4,116.3000031,-104,0,-5.599999905,-10.39999962,-83.09999847,-88.30000305,24.89999962,0,246,246,208,209,5.789999962,29.70000076,133,321
1.99000001,-8.600000381,-89.5,2,-9.399999619,-6,5,2,116.3000031,-104,0,-9.899999619,-9.399999619,-92.59999847,-90.90000153,25,5,247,254,340,350,1.909999967,27.60000038,166,413
4.449999809,-5.599999905,-49.09999847,1,17.39999962,17.39999962,0,1,116.3000031,-105,-17.5,-6,-13.69999981,-49.29999924,-58.59999847,26.60000038,1,331,384,279,280,4.300000191,34.20000076,150,296
3.680000067,-9.399999619,-77.19999695,1,-9.199999809,-7.099999905,1,2,116.3000031,-105,-17.5,-10.60000038,-9.800000191,-78.40000153,-77.30000305,33.20000076,54,331,384,264,264,1.529999971,12.80000019,16,109
3.569999933,-4.599999905,-87.19999695,3,-10.39999962,-7.199999809,4,3,116.3000031,-105,-17.5,-7.199999809,-10.30000019,-95.90000153,-91.19999695,28,54,331,384,264,264,1.529999971,8.300000191,18,158
1.809999943,-13.89999962,-86.09999847,1,-4.699999809,-3,3,6,116.3000031,-105,-17.5,-14.39999962,-11.80000019,-86.59999847,-82.80000305,30.79999924,0,873,886,2395,2395,2.859999895,14.10000038,76,449
4.28000021,-7.300000191,-72.30000305,1,0.699999988,3.200000048,2,2,116.3000031,-105,-17.5,-7.5,-12,-72.69999695,-80,0.5,13,873,886,320,340,1.230000019,14,2864,20428
3.650000095,-7,-76.5,2,0.800000012,2.200000048,3,2,101.6999969,-101.9000015,-31,-9.699999809,-11.89999962,-79.40000153,-81.30000305,18.10000038,123,464,597,244,354,3.730000019,10.10000038,88,641
4.199999809,-4.099999905,-76.19999695,2,-8.699999809,-6.699999809,3,1,101.6999969,-101.9000015,-31,-6.699999809,-7.5,-78.80000305,-79.80000305,21.29999924,0,346,347,332,404,2.25999999,11.69999981,46,354
